StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q26_18,Q13,Q13_9_TEXT,Q19,Q81,Q82,Q102,Q103,Q106,GodAtheism,GodAtheismLanguage,NormalAbnormal,PossessLack,Explanation
2014-05-04 21:22:20,2014-05-04 21:22:24,0,,4,0,2014-05-05 01:22:31,R_bBqyE6zCTytZ3jD,,2,,,,,,,,,,,,,,,,,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 22:20:08,2014-05-04 22:20:14,0,,6,0,2014-05-05 02:20:19,R_9oWNJpVOzc0KswR,,2,,,,,,,,,,,,,,,,,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 22:51:02,2014-05-04 22:51:05,0,,3,0,2014-05-05 02:51:10,R_3Q4Gcuk9pG9kTNb,,2,,,,,,,,,,,,,,,,,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-05 12:39:23,2014-05-05 12:41:33,0,,130,1,2014-05-05 12:41:33,R_e9hdrmCRead5y9n,,2,21,18,18,16,18,20,21,4,9,dax,6,2,30,None.,I don't know.,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-05 12:40:25,2014-05-05 12:42:30,0,,125,1,2014-05-05 12:42:31,R_2lPDDKpAAzTSNJH,,2,18,18,18,18,19,20,21,7,9,dax,6,2,28,no,not sure,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-05 12:39:18,2014-05-05 12:42:55,0,,217,1,2014-05-05 12:42:56,R_9nUbx4b0pmMlXil,,2,20,19,19,18,16,19,20,1,9,dax,,1,24,none,religious beliefs and science,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:41:03,2014-05-05 12:43:00,0,,117,1,2014-05-05 12:43:00,R_3CLlhdiWHugGNbn,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-05 12:41:32,2014-05-05 12:43:14,0,,102,1,2014-05-05 12:43:14,R_81gWh1QdvnnR8sB,,2,19,19,18,19,19,19,18,4,9,dax,,1,23,none,To see if bais exists despite data may be presente,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:39:29,2014-05-05 12:43:41,0,,252,1,2014-05-05 12:43:42,R_5w4bku4302ZbaT3,,2,20,16,16,15,15,21,21,7,9,dax,,1,29,,Beliefs.,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:43:46,2014-05-05 12:43:54,0,,8,1,2014-05-05 12:43:55,R_bdOUQKnSJH8rpOJ,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-05 12:42:34,2014-05-05 12:44:02,0,,88,1,2014-05-05 12:44:03,R_00zr13soA0uToDX,,2,17,19,20,20,20,20,20,6,9,dax,"3,6",1,24,No,If we paid attention and wanted to fund important things.,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:42:17,2014-05-05 12:44:06,0,,109,1,2014-05-05 12:44:06,R_25fW1uzLQ8R9i9T,,2,18,18,18,18,18,18,18,4,9,dax,5,1,19,No,How important people believe a study about god is,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-05 12:42:07,2014-05-05 12:44:24,0,,137,1,2014-05-05 12:44:25,R_9TxjSovsUtcHehn,,2,21,21,21,19,19,19,21,4,9,dax,6,2,49,no,beliefs and science,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-05 12:41:27,2014-05-05 12:45:14,0,,227,1,2014-05-05 12:45:14,R_dir0LpRmNEP2hHD,,2,20,20,20,18,19,20,20,1,9,dax,,1,29,nope,Peoples options and thoughts on scientific research.,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:40:46,2014-05-05 12:45:22,0,,276,1,2014-05-05 12:45:22,R_0kCFkjhhc1X5Lzn,,2,20,20,20,18,19,18,21,3,9,dax,2,1,36,I believe I read and understood all presented material.,See what public opinion might be on teaching a correlation between brain differences and atheist's.,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:43:49,2014-05-05 12:45:31,0,,102,1,2014-05-05 12:45:32,R_bEf00hUMgHbbynz,,2,18,18,18,18,19,18,20,1,9,'dax,6,2,21,no,i don't know,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:43:10,2014-05-05 12:46:04,0,,174,1,2014-05-05 12:46:05,R_72rag90zhYOORDv,,2,19,19,20,19,19,20,20,6,9,dax,6,2,40,,,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:45:11,2014-05-05 12:46:42,0,,91,1,2014-05-05 12:46:43,R_eUP5C4T5dzZpjLv,,2,20,16,15,17,19,19,20,4,9,dax,6,1,28,n/a,Opinion on atheism,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:44:19,2014-05-05 12:46:54,0,,155,1,2014-05-05 12:46:55,R_a3kV985wrRd4zZj,,2,16,19,20,18,15,21,21,1,9,dax,6,2,43,There were no problems at all.,"I think probably about the ""god"" gene that has been in the news.",3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:44:04,2014-05-05 12:46:58,0,,174,1,2014-05-05 12:46:59,R_cYEXA5UgoUmmjC5,,2,20,20,20,20,19,20,19,1,9,dax,2,1,19,,I'm guessing the receptiveness of religious beliefs based on a person's confidence in the existence of god.,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:43:04,2014-05-05 12:46:58,0,,234,1,2014-05-05 12:46:59,R_6FopVe0VSOt5bnf,,2,16,15,15,15,15,19,20,1,9,dax,2,1,29,no,About my beliefs.,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-05 12:40:19,2014-05-05 12:47:38,0,,439,1,2014-05-05 12:47:39,R_8xg3PGooLvViDMp,,2,19,19,19,19,19,20,20,5,9,dax,6,1,38,No.  This survey was very clear.,"On the surface it appears that this survey is simply about two things.  Whether or not someone would believe that god is a simply a creation of an area of the brain and what they would do with that information.  Also it appears to be concerned about paying attention to instructions as there were 2 pages on whether I was paying attention.  If the first part is correct, perhaps a follow up question would be it if that it was proven that an area of the brain helps or hinders a person's belief in god... how does that information prove or deny god's existence?  Also thanks for the short and easy survey.",3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-05 12:43:55,2014-05-05 12:47:43,0,,228,1,2014-05-05 12:47:44,R_bp7RrHeqUg3rWNn,,2,21,20,19,19,19,19,20,3,9,dax,"2,3,5,6",1,22,no,science,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:46:29,2014-05-05 12:47:44,0,,75,1,2014-05-05 12:47:44,R_4IrsD3XAIHwYHMF,,2,18,18,19,18,17,20,19,1,9,dax,6,2,19,No,Beliefs,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:47:03,2014-05-05 12:48:21,0,,78,1,2014-05-05 12:48:22,R_9YyhoB0FtPbm3Ah,,2,21,20,20,20,20,21,20,1,9,dax,,1,27,,no idea,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-05 12:44:57,2014-05-05 12:48:31,0,,214,1,2014-05-05 12:48:32,R_cSe7DdsrWfog2oZ,,2,18,19,18,18,19,20,21,2,9,dax,6,1,28,no,about people's perception of scientific studies,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
