StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q108_1,Q108_2,Q108_3,Q108_4,Q108_5,Q108_6,Q108_7,Q108_8,Q108_9,Q108_10,Q108_11,Q108_12,Q100,Q15,Q14,Q16,Q119,Q118,Q122,Q121,Q97,Q101_1_1,Q101_2_1,Q101_3_1,Q101_4_1,Q101_5_1,Q101_6_1,Q101_7_1,Q101_8_1,Q101_9_1,Q101_10_1,Q101_11_1,Q101_12_1,Q13,Q13_9_TEXT,Q19,Q20,Q81,Q82,Q102,Q103,Q106,AcceptReject,SciRelMor,CommonRare,Claim,ClaimSet,Whether,TargetRating,Believe,True,Wrong,Explanation,ExplanationType,NormalAbnormal
2014-03-08 14:44:05,2014-03-08 14:52:36,0,,511,1,2014-03-08 14:52:36,R_3XiS6IfWb8EzkrP,,2,7,7,7,6,1,1,2,1,7,6,1,1,,,,,4,2,2,1,2,99,99,75,75,90,95,80,80,95,98,90,10,9,dax,"4,5",1,1,21,,Whether or not people who believe there are soulmates will think that most americans think like them,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,2,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-08 15:11:56,2014-03-08 15:12:08,0,,12,1,2014-03-08 15:12:09,R_bsy2UEDaUAGPLF3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-08 15:07:55,2014-03-08 15:12:39,0,,284,1,2014-03-08 15:12:40,R_8lhXQAFkTqDonjf,,2,6,6,6,6,5,4,4,4,7,7,4,4,2,4,4,4,,,,,4,85,50,75,90,94,55,67,74,99,99,30,10,9,dax,"4,5",1,1,31,no,fact based evidence,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,4,reject,false,true,"People are more likely to reject this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-08 15:11:35,2014-03-08 15:17:17,0,,342,1,2014-03-08 15:17:18,R_4O8pjqyHnDadQfH,,2,7,7,7,6,1,1,1,1,7,7,1,1,7,1,1,4,,,,,5,60,60,40,50,60,60,40,60,99,99,15,10,9,dax,"4,5",2,1,32,none,belief in dieties,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,1,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-08 15:13:37,2014-03-08 15:17:24,0,,227,1,2014-03-08 15:17:25,R_3EItuvV3jRkZLTL,,2,5,4,7,5,1,1,1,1,7,7,1,1,,,,,6,5,4,4,5,80,80,50,50,50,50,25,50,99,99,1,10,9,dax,"4,5",1,1,20,,,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,reject,false,true,"People are more likely to reject this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-08 15:25:25,2014-03-08 15:25:30,0,,5,1,2014-03-08 15:25:31,R_7VP575sStDdqv1r,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-08 15:19:54,2014-03-08 15:26:16,0,,382,1,2014-03-08 15:26:17,R_4YqyZGJ3OudzrZb,,2,7,7,7,7,1,1,1,1,6,7,6,5,6,4,4,4,,,,,3,50,50,60,40,60,60,78,60,98,98,40,50,9,dax,"4,5",1,2,25,"no, everything was smooth",belief,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,6,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-08 15:18:17,2014-03-08 15:26:35,0,,498,1,2014-03-08 15:26:35,R_6zdT1ijQexinDV3,,2,7,7,7,5,4,4,3,5,7,7,1,1,,,,,5,5,3,3,2,90,90,60,50,60,60,80,50,80,70,40,20,9,dax,"4,5",1,2,30,no,people's basic beliefs about spirituality and life,1,1,2,1,There is a God.,3,there is a God,4,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-08 15:22:54,2014-03-08 15:31:21,0,,507,1,2014-03-08 15:31:21,R_9miybBD7mERp0nr,,2,7,7,6,5,2,1,2,2,7,7,1,1,3,4,3,4,,,,,3,99,90,80,65,75,20,40,40,99,99,15,25,9,dax,"4,5",2,2,25,,how diffrent information changes your beliefs,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-08 15:30:18,2014-03-08 15:34:55,0,,277,1,2014-03-08 15:34:56,R_3xuJGh3Pd2rIkp7,,2,7,4,6,7,1,4,3,3,7,7,2,2,,,,,4,5,4,5,3,60,60,70,55,75,50,80,50,60,99,20,5,9,dax,"4,5",2,1,33,"The wording of the ""after reading the scientific fact"" question made the answer choices seem a bit confusing",Science vs religion,2,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,3,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-08 11:34:43,2014-03-08 11:36:45,0,,122,0,2014-03-08 15:36:49,R_74A79hl7VsPBhaZ,,2,7,7,7,1,7,7,7,7,7,7,7,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,7,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-08 15:33:28,2014-03-08 15:38:47,0,,319,1,2014-03-08 15:38:48,R_6YekVqPuxGsJ1MV,,2,7,7,6,6,7,4,4,4,7,7,3,3,,,,,4,3,4,4,5,100,100,60,50,90,90,80,60,100,100,10,5,9,dax,"4,5",3,1,37,No problems,"Belief, and what impacts belief",3,2,2,1,There is a God.,9,there is a God,7,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-08 15:34:50,2014-03-08 15:43:22,0,,512,1,2014-03-08 15:43:23,R_42xNNtV1GNmamkl,,2,7,7,7,6,1,1,1,1,7,7,2,2,4,4,4,4,,,,,2,98,98,60,50,70,50,10,50,99,99,3,1,9,dax,5,1,1,32,,Beliefs survey and what changes core beliefs,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-08 15:28:17,2014-03-08 15:49:09,0,,1252,1,2014-03-08 15:49:09,R_esXtN1yKiCR3Vyt,,2,7,7,1,5,7,7,2,7,7,7,1,1,,,,,4,4,7,4,2,98,80,50,30,75,80,75,70,98,99,20,5,9,dax,"4,5",1,2,48,No problems,belief systems,2,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,1,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-08 15:39:53,2014-03-08 15:50:08,0,,615,1,2014-03-08 15:50:09,R_86u1M7T7xzuvY45,,2,7,7,7,7,5,5,2,3,7,7,2,1,2,4,3,2,,,,,1,98,90,70,50,85,80,70,50,99,90,10,10,9,dax,"4,5",1,2,34,no problems,"societal beliefs with regard to things that are both proven (via science) and things that are unproven (i.e. religion, spirituality); ",3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-08 15:40:51,2014-03-08 15:52:10,0,,679,1,2014-03-08 15:52:10,R_6zivpQ78YEC7tn7,,2,7,7,7,7,1,7,1,1,3,7,1,2,4,4,4,4,,,,,2,95,95,75,65,80,50,10,20,88,88,5,10,9,dax,"4,5",1,1,26,,How believing in fairy tales impacts morality.,2,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,3,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-08 15:47:01,2014-03-08 15:52:48,0,,347,1,2014-03-08 15:52:49,R_6fcPP34HQeU5LTf,,2,7,5,7,6,1,1,2,1,7,7,2,1,,,,,6,2,5,3,1,95,60,60,70,80,70,75,75,0,99,10,5,9,dax,"4,5",1,1,33,no,How I feel about controversial subjects that divide people,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,2,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-08 15:47:22,2014-03-08 15:54:40,0,,438,1,2014-03-08 15:54:40,R_diISc0UyZfjpuJf,,2,7,7,7,5,6,6,1,1,7,7,1,4,6,4,5,4,,,,,2,100,99,30,60,70,80,50,50,100,100,40,40,9,dax,"4,5",1,1,23,No problems,"How we might be influenced after we learn a fact on a belief we hold, or others opinions on it.",3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,1,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-08 14:18:45,2014-03-08 14:22:51,0,,246,0,2014-03-08 18:22:57,R_0kuy0GWMKYGbUcB,,2,4,5,3,5,4,1,4,2,5,5,5,4,,,,,4,4,3,3,4,1,3,1,10,1,1,1,1,25,4,2,50,9,dax,5,,,,,,,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,3,believe,true,false,"People are more likely to believe this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-14 15:00:30,2014-03-14 15:04:12,0,,222,1,2014-03-14 15:04:12,R_01Cn06PTujrDJPf,,2,7,7,7,7,1,1,1,1,7,7,1,1,,,,,4,4,4,4,5,100,80,60,70,70,30,5,20,100,100,15,5,9,dax,"4,5",1,2,37,"No, everything was fine.",Not sure,3,1,2,1,There is a God.,3,there is a God,1,believe,true,false,"People are more likely to believe this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-14 15:01:19,2014-03-14 15:04:33,0,,194,1,2014-03-14 15:04:34,R_ePDadeU0qyJvpE9,,2,7,7,7,7,1,1,1,1,7,7,7,7,5,4,4,4,,,,,1,95,95,70,50,85,85,40,40,98,98,15,8,9,dax,"4,5",1,2,31,no,Not sure,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,7,reject,false,true,"People are more likely to reject this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-14 15:03:59,2014-03-14 15:06:22,0,,143,1,2014-03-14 15:06:22,R_2miTnuj9ztWlRjL,,2,4,3,4,4,3,4,3,5,5,,4,4,,,,,4,4,4,4,4,20,20,20,20,50,20,20,20,20,20,20,20,9,dax,3,1,2,23,,"I don't know
",3,1,2,1,There is a God.,3,there is a God,3,believe,true,false,"People are more likely to believe this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-14 15:01:29,2014-03-14 15:07:49,0,,380,1,2014-03-14 15:07:50,R_24ra2ajeIALLb0h,,2,7,7,7,5,6,5,5,5,5,5,4,4,,,,,4,5,4,4,5,70,70,45,45,60,60,40,60,75,75,10,10,9,dax,"4,5",1,1,36,,,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,7,believe,true,false,"People are more likely to believe this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-14 15:00:50,2014-03-14 15:08:40,0,,470,1,2014-03-14 15:08:41,R_6tC4GFmEbw7hFAN,,2,7,6,7,6,2,2,1,1,7,7,2,2,6,4,4,4,,,,,3,80,80,50,60,85,80,50,50,100,100,25,20,9,dax,"4,5",1,2,27,no,bias in opinion forming,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-14 15:09:08,2014-03-14 15:09:15,0,,7,1,2014-03-14 15:09:16,R_86oOv9xPHeA6T7n,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14 15:04:06,2014-03-14 15:09:36,0,,330,1,2014-03-14 15:09:36,R_9GCJK84XYmAYlw1,,2,7,6,6,5,6,6,4,4,7,7,3,3,,,,,4,3,4,4,2,80,90,60,60,70,70,60,40,100,100,20,20,9,dax,"4,5",1,2,20,,,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,3,reject,false,true,"People are more likely to reject this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-14 15:02:34,2014-03-14 15:10:42,0,,488,1,2014-03-14 15:10:43,R_55BTIbYSzIN6Shv,,2,7,7,7,7,7,5,3,6,7,7,1,1,,,,,4,2,4,4,7,99,70,20,48,70,35,50,60,99,99,12,1,4,,"4,5",1,1,21,n/a,beliefs among americans,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,3,believe,true,false,"People are more likely to believe this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-14 15:04:49,2014-03-14 15:10:56,0,,367,1,2014-03-14 15:10:57,R_emNh1HfRjALBGx7,,2,7,7,7,7,1,1,1,1,7,1,1,1,3,7,7,7,,,,,1,95,95,60,60,80,70,70,80,100,100,5,2,9,dax,"4,5",3,1,24,,,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,7,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-14 15:03:49,2014-03-14 15:11:02,0,,433,1,2014-03-14 15:11:03,R_byIp02jmdBdLRe5,,2,6,6,4,7,5,7,5,5,7,7,5,4,7,4,4,4,,,,,5,98,98,58,65,85,80,40,45,99,99,35,20,9,dax,"4,5",1,2,57,no,religious beliefs and killing,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,believe,true,false,"People are more likely to believe this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-14 15:07:17,2014-03-14 15:11:51,0,,274,1,2014-03-14 15:11:52,R_6hv2Ednf9cwPe1n,,2,7,7,4,6,6,,4,4,7,7,3,2,3,4,4,4,,,,,1,100,90,50,80,50,70,50,30,100,100,30,10,9,dax,"4,5",1,1,22,Nope,Judging the susceptibility of americans to influence,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,4,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-14 15:07:48,2014-03-14 15:13:09,0,,321,1,2014-03-14 15:13:09,R_eKIRs3KYsrTyHHv,,2,7,7,6,7,1,1,1,1,7,7,6,5,,,,,4,5,4,4,5,99,90,80,80,60,10,70,20,90,99,30,10,9,dax,"4,5",1,2,23,No,How scientific info can change perceptions,3,2,2,1,There is a God.,9,there is a God,1,reject,false,true,"People are more likely to reject this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-14 15:03:53,2014-03-14 15:13:10,0,,557,1,2014-03-14 15:13:10,R_8knso3p1cbSiiJn,,2,6,7,7,5,7,4,3,4,7,7,2,2,,,,,6,6,5,5,3,50,60,60,50,80,70,40,70,100,90,20,10,9,dax,4,1,1,34,,I don't know,3,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,3,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-14 15:10:12,2014-03-14 15:14:09,0,,237,1,2014-03-14 15:14:10,R_cZ0PsJQDx6VKqDX,,2,6,6,5,6,7,5,5,5,6,6,6,5,,,,,4,5,4,4,2,90,80,40,70,75,80,50,50,99,90,40,30,9,dax,4,3,2,41,n/a,ho i view certain topics and how it relates to my vie on the general public,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,6,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-14 15:08:16,2014-03-14 15:14:34,0,,378,1,2014-03-14 15:14:35,R_0xpoSQOkvJhokuN,,2,6,6,6,6,2,1,1,1,7,7,2,1,6,6,6,6,,,,,6,90,90,80,80,85,85,80,80,95,95,20,20,9,dax,"4,5",1,2,20,,,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,6,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-14 15:07:51,2014-03-14 15:15:59,0,,488,1,2014-03-14 15:16:00,R_ehNpvfTLfrMeylD,,2,6,6,7,6,4,3,1,1,7,7,3,3,3,6,5,4,,,,,3,80,80,60,45,60,60,45,45,98,90,15,20,9,dax,5,1,1,29,no,"how people react to certain questions about morality? ",3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
